filmLabel,cost,boxOffice,currencyCode,wikiPageID,freebaseMovieID,movieName,movieReleaseDate,movieBoxOfficeRevenue,movieRuntime,movieLanguages,movieCountries,movieGenres
Never Say Never Again,36000000.0,160000000.0,USD,490101.0,/m/02gqm3,Never Say Never Again,1983,160000000.0,133.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
Night at the Museum,110000000.0,574481229.0,USD,4167411.0,/m/0bmssv,Night at the Museum,2006-12-17,574480841.0,108.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"
Night at the Museum: Battle of the Smithsonian,150000000.0,413106170.0,USD,18764957.0,/m/04gv3db,Night at the Museum: Battle of the Smithsonian,2009-05-14,413106170.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}"
Night of the Living Dead,114000.0,30087064.0,USD,30275.0,/m/07g38,Night of the Living Dead,1968-10-01,42000000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/02vn3k"": ""Splatter film"", ""/m/0jb4p32"": ""Zombie Film""}"
No Country for Old Men,25000000.0,171627166.0,USD,3920193.0,/m/0b6tzs,No Country for Old Men,2007-11-04,171627166.0,123.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}"
North by Northwest,4300000.0,9840000.0,USD,73412.0,/m/0jqd3,North by Northwest,1959-07-17,13275000.0,131.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0bkbm"": ""Spy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}"
Northern Pursuit,1290000.0,3252000.0,USD,9231540.0,/m/028118w,Northern Pursuit,1943-11-13,,93.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/082gq"": ""War film"", ""/m/026zf_v"": ""Northern"", ""/m/0bkbm"": ""Spy""}"
Nutty Professor II: The Klumps,84000000.0,166339890.0,USD,1917459.0,/m/065zlr,Nutty Professor II: The Klumps,2000-07-28,166339890.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"
"Objective, Burma!",1592000.0,3961000.0,USD,4134701.0,/m/0bk_1k,"Objective, Burma!",1945-02-17,,142.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mz0"": ""Combat Films"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/082gq"": ""War film""}"
Ocean's Eleven,85000000.0,450717150.0,USD,2251266.0,/m/06z8s_,Ocean's Eleven,2001-12-05,450717150.0,117.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
Ocean's Twelve,110000000.0,362989076.0,USD,1046470.0,/m/0418wg,Ocean's Twelve,2004-12-08,362744280.0,115.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/016vh2"": ""Caper story"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
October Sky,25000000.0,34698753.0,USD,1110047.0,/m/046vs6,October Sky,1999-02-19,34675800.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/02h8pkk"": ""Family Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/0hqxf"": ""Family Film""}"
Octopussy,27500000.0,187500000.0,USD,541642.0,/m/02n72k,Octopussy,1983-06-06,187500000.0,131.0,"{""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
Office Space,10000000.0,10828256.0,USD,95953.0,/m/0nrnk,Office Space,1999-02-19,10827810.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3nyp"": ""Workplace Comedy""}"
On the Waterfront,910000.0,9600000.0,USD,42361.0,/m/0bmhn,On the Waterfront,1954-06-24,9600000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"
Once Upon a Time in America,30000000.0,5321508.0,USD,442308.0,/m/028_yv,Once Upon a Time in America,1984-06-01,5321508.0,269.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"
Once Upon a Time in the West,5000000.0,5434825.0,USD,284676.0,/m/01pvq3,Once Upon a Time in the West,1968-12-21,5321508.0,175.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03q4nz"": ""World cinema"", ""/m/0253g1"": ""Epic Western"", ""/m/0771_"": ""Spaghetti Western"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action""}"
One Eight Seven,20000000.0,5727130.0,USD,2273470.0,/m/06_z5q,One Eight Seven,1997-08-03,,120.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}"
"One, Two, Three",3000000.0,4000000.0,USD,660343.0,/m/030l2j,"One, Two, Three",1961-12-15,,108.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06qm3"": ""Screwball comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01g6gs"": ""Black-and-white"", ""/m/05mrx8"": ""Political satire"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema""}"
Only God Forgives,4800000.0,10600000.0,USD,34996704.0,/m/0gx99m8,Only God Forgives,2013-03-28,,,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}"
Only Lovers Left Alive,7000000.0,7600000.0,USD,34888850.0,/m/0h1jny6,Only Lovers Left Alive,2012,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}"
Pale Rider,6900000.0,41410568.0,USD,250012.0,/m/01l310,Pale Rider,1985-05,,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02m4t"": ""Existentialism"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}"
Pan's Labyrinth,13900769.88879384,89672831.47989735,USD,3261733.0,/m/091z_p,Pan's Labyrinth,2006-05-27,83258226.0,119.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/06mkj"": ""Spain""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/0bxg3"": ""Fairy tale"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/082gq"": ""War film"", ""/m/07s9rl0"": ""Drama""}"
Pandora and the Flying Dutchman,1200000.0,1600000.0,USD,717281.0,/m/035cvl,Pandora and the Flying Dutchman,1951-02,1250000.0,123.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}"
Paragraph 78,10000000.0,4965266.0,USD,9674567.0,/m/02pns_w,Paragraph 78,2007-02-22,,95.0,"{""/m/06b_j"": ""Russian Language""}","{""/m/06bnz"": ""Russia""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}"
Passenger 57,15000000.0,44065653.0,USD,2202963.0,/m/06vmt_,Passenger 57,1992-11-06,44065653.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film""}"
Pather Panchali,1801.340918179493,252187.728545129,USD,669691.0,/m/031f7_,Pather Panchali,1955-08-26,,126.0,"{""/m/01c7y"": ""Bengali Language""}","{""/m/03rk0"": ""India""}","{""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/09glv8x"": ""Film \u00e0 clef""}"
Peaceful Warrior,12000000.0,4300000.0,USD,5222282.0,/m/0d8mr_,Peaceful Warrior,2006-06-02,4326927.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film""}"
Peggy Sue Got Married,18000000.0,41382841.0,USD,246559.0,/m/01kp5s,Peggy Sue Got Married,1986-10-10,41382841.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/09n5t_"": ""Americana"", ""/m/03rzvv"": ""Romantic fantasy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/02l7c8"": ""Romance Film""}"
Percy Jackson & the Olympians: The Lightning Thief,95000000.0,226496399.0,USD,21971275.0,/m/0642xf3,Percy Jackson & the Olympians: The Lightning Thief,2010-02-10,,118.0,"{""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/02b5_l"": ""Teen"", ""/m/0hh_j8m"": ""Mythological Fantasy""}"
Phase 7,7142.244950432821,1902.5797788760965,USD,32972617.0,/m/0g4j900,Phase 7,2011-03-03,,95.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}"
Pink Flamingos,10000.0,6000000.0,USD,320527.0,/m/01vg8l,Pink Flamingos,1972-03-17,7000000.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/01jw2w"": ""Gross-out film"", ""/m/0d63kt"": ""Gay"", ""/m/01q03"": ""Cult"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/0bbc17"": ""Gross out"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy""}"
Pirates of the Caribbean: At World's End,300000000.0,960996492.0,USD,1689394.0,/m/05nlx4,Pirates of the Caribbean: At World's End,2007-05-19,963420425.0,169.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}"
Pirates of the Caribbean: Dead Man's Chest,225000000.0,1066179725.0,USD,999394.0,/m/03y0pn,Pirates of the Caribbean: Dead Man's Chest,2006-06-24,,151.0,"{""/m/0349s"": ""Greek Language"", ""/m/02hwyss"": ""Turkish Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}"
Pirates of the Caribbean: On Stranger Tides,410000000.0,1045713802.0,USD,24314116.0,/m/09v8clw,Pirates of the Caribbean: On Stranger Tides,2011-05-07,1043871802.0,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}"
Pirates of the Caribbean: The Curse of the Black Pearl,140000000.0,654264015.0,USD,321496.0,/m/01vksx,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,654264015.0,143.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}"
Plaga Zombie,6000.0,1000000.0,USD,9385576.0,/m/0286sck,Plaga Zombie,1997,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}"
"Planes, Trains and Automobiles",15000000.0,49530280.0,USD,1397377.0,/m/04zc0h,"Planes, Trains and Automobiles",1987-11-25,150823000.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/04228s"": ""Road movie"", ""/m/06qm3"": ""Screwball comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01xpvb7"": ""Airplanes and airports""}"
Planet of the Vampires,200000.0,90000000.0,USD,3987041.0,/m/0bb4wl,Planet of the Vampires,1965-09-15,,88.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/06mkj"": ""Spain"", ""/m/03rjj"": ""Italy""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3mt0"": ""Alien Film""}"
Play Misty for Me,725000.0,10600000.0,USD,384209.0,/m/021z_k,Play Misty for Me,1971-11-03,10600000.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/01585b"": ""Slasher""}"
Plunkett & Macleane,8490000.0,2757485.0,USD,4025067.0,/m/0bd3g7,Plunkett & Macleane,1999-04-02,,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}"
Point Break,24000000.0,83000000.0,USD,483274.0,/m/02fxx9,Point Break,1991-07-12,83531958.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01z02hx"": ""Sports""}"
Predator 2,35000000.0,57120318.0,USD,620034.0,/m/02xd2b,Predator 2,1990-11-19,57120318.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/02kdv5l"": ""Action""}"
Prince of the City,8600000.0,8124257.0,USD,1353111.0,/m/04w2h3,Prince of the City,1981-08-21,8124257.0,253.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/05bh16v"": ""Courtroom Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"
Psycho III,8400000.0,14400000.0,USD,2097338.0,/m/06lyjp,Psycho III,1986-07-02,14482000.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher""}"
Pulp Fiction,8000000.0,213928762.0,USD,54173.0,/m/0f4_l,Pulp Fiction,1994-05,213928762.0,168.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/0219x_"": ""Indie"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy""}"
Quantum of Solace,200000000.0,586090727.0,USD,2969247.0,/m/08gsvw,Quantum of Solace,2008-10-29,591700000.0,107.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}"
Quigley Down Under,18000000.0,21413105.0,USD,2688769.0,/m/07y2zw,Quigley Down Under,1990-10-17,21413105.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n7m"": ""Hybrid Western""}"
Raiders of the Lost Ark,18000000.0,389900000.0,USD,54166.0,/m/0f4yh,Indiana Jones and the Raiders of the Lost Ark,1981-06-12,389925971.0,115.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/0h0t4"": ""Nepali Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03pgfj"": ""New Hollywood"", ""/m/01xpvb7"": ""Airplanes and airports""}"
Rain Man,25000000.0,354800000.0,USD,129368.0,/m/0yx_w,Rain Man,1988-12-12,354825435.0,133.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01lrrt"": ""Melodrama""}"
